title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
The Servant,movie,2010,PG-13,03 Jun 2010,"Comedy, Drama, Romance",Dae-woo Kim,Dae-woo Kim,Korean,South Korea,tt1905059,6.4,790,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYxMjc2MDIyOV5BMl5BanBnXkFtZTgwMzg2MDE0MjE@._V1_SX300.jpg
Righteous Ties,movie,2006,Not Rated,19 Oct 2006,"Comedy, Crime, Drama",Jin Jang,Jin Jang,"Korean, French",South Korea,tt0891488,6.4,347,K&amp;J Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMTYwNTAyNDM4MV5BMl5BanBnXkFtZTgwNjMyODc1MjE@._V1_SX300.jpg
Claire's Camera,movie,2017,Unrated,09 Mar 2018,Drama,Sang-soo Hong,Sang-soo Hong,"Korean, English, French","South Korea, France",tt5989220,6.5,"1,917",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjc2NGVhYzctNWE5Ni00MDE3LWE1MDMtNGMxMWY2NDQ1NTRlXkEyXkFqcGdeQXVyODU4MzMxNDg@._V1_SX300.jpg
"Love, Lies",movie,2016,N/A,13 Apr 2016,"Drama, Romance",Heung-sik Park,Yun-su Jeon,Korean,South Korea,tt5486170,6.5,588,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGI5NjliYjAtMTUwNS00MjhlLTk5NWMtMmM1MDNhNTJlY2NkXkEyXkFqcGdeQXVyNTEyODkzNTE@._V1_SX300.jpg
Memories of the Sword,movie,2015,Not Rated,28 Aug 2015,"Action, Drama, History, Romance",Heung-sik Park,"Ah-reum Choi, Heung-sik Park","Korean, Arabic",South Korea,tt3054798,6.4,"1,806",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTEyMDIxMDQzMTJeQTJeQWpwZ15BbWU4MDExMzg1MjYx._V1_SX300.jpg
Friend 2,movie,2013,Not Rated,13 Dec 2013,"Action, Drama",Kyung-taek Kwak,Kyung-taek Kwak,Korean,"USA, South Korea",tt3264494,6.2,518,Trinity Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMDc0YTI2MzMtN2RhNC00ZGQyLTg4MTQtMmMyY2ViNjEzZGRiXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg
Mr. Socrates,movie,2005,N/A,10 Nov 2005,"Action, Crime",Jin-won Choi,N/A,Korean,South Korea,tt0488762,6.3,442,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODFlNDI0ZDgtYzRiMy00ZDMzLTlmOGEtMGMxZWIzMTcxODAxXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
The Target,movie,2014,R,06 Oct 2015,"Action, Thriller",Hong-Seung Yoon,"Cheol-Hong Jeon (screenplay), Seong-Geol Jo (screenplay), Su-jeong Kim (character created by: Target)",Korean,South Korea,tt3634940,6.3,"1,752",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODU3NDkxOTYxMV5BMl5BanBnXkFtZTgwMDQxMzA0NjE@._V1_SX300.jpg
The Scam,movie,2009,N/A,12 Feb 2009,"Action, Crime, Drama, Thriller",Ho-jae Lee,Won-Chan Hong,Korean,South Korea,tt1535490,6.3,255,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2RhMTA5YjEtYjA5NS00YjMxLTgxZDMtZmUwOTc3MDViMDZjXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Phantom Detective,movie,2016,PG-13,20 May 2016,"Action, Crime, Drama, Mystery, Thriller",Sung-hee Jo,N/A,Korean,South Korea,tt5644726,6.4,942,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGE1ZWQ1MzItYzYzNy00ZDdlLWI0MDEtYmRkMTVkNzNkYzI0XkEyXkFqcGdeQXVyNjc2NzEyOTA@._V1_SX300.jpg
House of the Disappeared,movie,2017,N/A,25 May 2017,"Horror, Mystery, Thriller",Dae-wung Lim,"Alejandro Hidalgo (based on the screenplay written by), Jae-hyun Jang",Korean,South Korea,tt6814252,6.4,661,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDliY2IyMGUtYzM3My00NjRkLWE3NzEtMzE5ZWFiMjM1OTk2XkEyXkFqcGdeQXVyNTY0NzA0MzY@._V1_SX300.jpg
26 Years,movie,2012,N/A,29 Nov 2012,"Drama, Thriller",Geun-hyun Cho,"Pool Kang (comic book), Hae-Young Lee",Korean,South Korea,tt2551894,6.3,929,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzJkMzk5N2ItZDcwNS00OGE5LWFlMGQtNGU5MjgwOGI0MTZiXkEyXkFqcGdeQXVyOTExODQ3OQ@@._V1_SX300.jpg
Bloody Tie,movie,2006,Not Rated,26 Apr 2006,"Action, Crime, Thriller",Ho Choi,"Ho Choi, Deok-won Yun","Korean, French",South Korea,tt0816437,6.3,648,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDRhYjk3ZmMtMmEwNy00NDllLWE2MmMtOTI4MTY3YThjZDU1XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
A Good Lawyer's Wife,movie,2003,Not Rated,15 Aug 2003,"Drama, Romance",Sang-soo Im,Sang-soo Im,Korean,South Korea,tt0372782,6.3,"1,396",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZWVlZTU4YjctZDAwOC00MzUyLWI2ZWQtNjMyODc0MDg5MDA4XkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_SX300.jpg
R-Point,movie,2004,R,13 Aug 2004,"Action, Horror, War",Su-chang Kong,"Su-chang Kong, Yeong-woo Pil","English, Korean, French, Vietnamese",South Korea,tt0417072,6.3,"5,166",CN Film,N/A,https://m.media-amazon.com/images/M/MV5BMjM5MTExNzE0Ml5BMl5BanBnXkFtZTgwNjM5MDQ2MzE@._V1_SX300.jpg
The Witness,movie,2018,N/A,15 Aug 2018,"Crime, Thriller",Kyu-Jang Cho,"Jo Kyu-Jang, Young-jong Lee",Korean,South Korea,tt8865562,6.5,"1,476",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWI4ZGRmZGUtOWFiZS00MWM0LWE1ZWQtMDVmYzg3YTZkYzI0XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Rampant,movie,2018,Not Rated,02 Nov 2018,"Action, Horror",Sung-hoon Kim,"Jo-yun Hwang, Shin-yeon Won, Hwang Jo Yoon","Korean, Mandarin, Dutch",South Korea,tt6927152,6.3,"3,348",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTFhMzRiOWEtYThjMS00MWU1LTk1YTctYjcxMDcxMGU4MzQ4XkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
What a Man Wants,movie,2018,PG-13,20 Apr 2018,"Comedy, Drama",Byeong-heon Lee,"Se-yeong Bae, Kyu-sung Jang, Jirí Vejdelek (original screenplay ""Muzi v nadeji"")",Korean,South Korea,tt8108278,6.3,292,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjdmMGVkOWItNDY0MC00OWU4LTgxNjctYmM4MGM0MzYzZGM5XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Detective K: Secret of Virtuous Widow,movie,2011,N/A,27 Jan 2011,"Action, Comedy, Crime, History, Mystery",Suk-Yoon Kim,"Tak-Hwan Kim (novel), Chun-Hyeong Lee, Lee Nam-Gyoo",Korean,South Korea,tt1832381,6.3,904,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjAzOTc2MTk2MF5BMl5BanBnXkFtZTgwOTgxNjAzMTE@._V1_SX300.jpg
Man on the Edge,movie,2013,N/A,09 Jan 2013,"Comedy, Crime",Jin-gyu Cho,Gyu-tae Park,Korean,South Korea,tt2630028,6.3,200,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODRkZjdjNzQtMzQxMC00MjM2LThmMTctYWQwYzUwM2U1NTY0XkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
"Daddy You, Daughter Me",movie,2017,N/A,12 Apr 2017,"Comedy, Drama, Family, Fantasy",Hyung Hyup Kim,N/A,Korean,South Korea,tt6770758,6.3,230,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGI1NTA5N2MtMjBmOS00MjVlLThjOTgtY2I2ZTQ3M2RhNTYxXkEyXkFqcGdeQXVyNzU5NTIxMzg@._V1_SX300.jpg
Garak Market Revolution,movie,2016,N/A,02 Feb 2017,Drama,Da-Won Jeong,Da-Won Jeong,Korean,South Korea,tt5047144,6.3,6,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDdlNDM0YzYtOTllNi00OGYyLTlmOTItNzcyMTYxMmJiM2YxXkEyXkFqcGdeQXVyNzMxNjYzODE@._V1_SX300.jpg
Beautiful Days,movie,2018,N/A,01 Nov 2018,Drama,Jero Yun,Jero Yun,Korean,South Korea,tt8943042,6.4,83,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjBmZmU5N2UtNjQyNC00MjMwLTkzZTYtMmI1NTIxMGFjNTJhXkEyXkFqcGdeQXVyNTI1NTA3MzQ@._V1_SX300.jpg
Start-Up,movie,2019,N/A,18 Dec 2019,"Action, Comedy, Drama",Jeong-Yeol Choi,"Jeong-Yeol Choi, Geum-San Jo",Korean,South Korea,tt11454170,6.3,421,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTI1YjUwZmMtYTRmZS00MmNiLWFiZjEtYTcwMmVjNzQ5NWE5XkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_SX300.jpg
Hitman: Agent Jun,movie,2020,N/A,22 Jan 2020,"Action, Comedy",Won-sub Choi,"Won-sub Choi, Jung-Ryeol Sin",Korean,South Korea,tt11649614,6.3,"1,112",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGFmOWQ0MTYtNGViZi00YmU5LWJkMGYtN2ZlYzRlMTk1OGZjXkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_SX300.jpg
Forbidden Dream,movie,2019,N/A,26 Dec 2019,"History, Drama",Jin-ho Hur,"Bum-Sik Jung, Ji-min Lee","Korean, Mandarin",South Korea,tt11498038,6.6,189,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjYxN2ZmZjctMmZiNS00MjcwLWE2YTAtYzEzMjhhNjQ5ODNlXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg
The Secret Mission,movie,2019,N/A,11 Jan 2019,"Comedy, Drama, History",Yu-na Eom,Yu-na Eom,"Korean, Japanese",South Korea,tt9602258,6.4,301,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTZkYTgyZGMtN2EzOS00OTUzLWFmMGEtYTUyMDUxYTcxOGJiXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Start-Up,movie,2019,N/A,18 Dec 2019,"Action, Comedy, Drama",Jeong-Yeol Choi,"Jeong-Yeol Choi, Geum-San Jo",Korean,South Korea,tt11454170,6.3,421,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTI1YjUwZmMtYTRmZS00MmNiLWFiZjEtYTcwMmVjNzQ5NWE5XkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_SX300.jpg
The SpongeBob Movie: Sponge on the Run,movie,2020,PG,04 Mar 2021,"Animation, Adventure, Comedy, Family",Tim Hill,"Tim Hill (screenplay by), Tim Hill (story by), Jonathan Aibel (story by), Glenn Berger (story by), Stephen Hillenburg (based on: the television series ""SpongeBob SquarePants"",  created by)","English, Spanish","USA, South Korea, Mexico, Japan, Spain",tt4823776,6.0,"10,485","Netflix, United Plankton Pictures, Paramount Animation, Media Rights Capital (MRC), Nickelodeon Movies, Nickelodeon Animation Studios",N/A,https://m.media-amazon.com/images/M/MV5BOGYxYzZkMWQtNjJkMy00NTlkLWExNWMtOTNhMTg4MDcxNmU3XkEyXkFqcGdeQXVyMDk5Mzc5MQ@@._V1_SX300.jpg
After My Death,movie,2017,N/A,13 Sep 2018,Drama,Kim Uiseok,Kim Uiseok (screenwriter),Korean,South Korea,tt7390044,6.3,233,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzE4ZGYzYjYtNTdlNS00NzkyLWFmMTAtZjhiOGIyMjI4ZjYyXkEyXkFqcGdeQXVyMzQyMzAxNjg@._V1_SX300.jpg
Gonjiam: Haunted Asylum,movie,2018,Not Rated,28 Mar 2018,Horror,Beom-sik Jeong,"Beom-sik Jeong, Sang-min Park",Korean,South Korea,tt8119752,6.3,"5,195",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDZiMjdkOTMtNDJiOS00YjdmLWFmMTUtMGNkNDk3ZWJkNzEwXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_SX300.jpg
A Tiger in Winter,movie,2017,N/A,12 Apr 2018,"Drama, Romance",Kwang-kuk Lee,Kwang-kuk Lee,Korean,South Korea,tt8123886,6.3,69,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDM5ZmE4MDgtY2ZlZS00MmI4LTkyYzEtOTU2YmRmYTllODBmXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Big Match,movie,2014,N/A,27 Nov 2014,"Action, Comedy, Thriller",Ho Choi,Roy Kim (screenplay),Korean,South Korea,tt4156924,6.0,443,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDVlMWI5ODctMjU2YS00ODBkLWI2ZDUtNjNjY2RiN2RlNWZkXkEyXkFqcGdeQXVyNTgwNzU4NjM@._V1_SX300.jpg
Super Wings!,series,2015–,TV-Y,16 Mar 2015,"Animation, Adventure, Family, Sci-Fi",N/A,Gil Hoon Jung,"English, Korean, Chinese","USA, South Korea, China",tt3600266,6.0,244,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDU0YWQ0NmYtZTRmOC00ZDA3LTgyYTYtMzg4OGYxZGZjNmY2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Mayor,movie,2016,Not Rated,28 Apr 2017,Drama,In-je Park,"In-je Park, Shin-kyu Park",Korean,South Korea,tt6150238,6.3,368,Palette Pictures,N/A,https://m.media-amazon.com/images/M/MV5BMzJmYmI4YjAtYjhjYi00OWQ3LTg0NWEtNzc2MjZmMDQ5M2U5XkEyXkFqcGdeQXVyNDIwOTAzMDM@._V1_SX300.jpg
Gangnam 1970,movie,2015,Not Rated,21 Jan 2015,"Action, Crime, Drama",Ha Yoo,Ha Yoo,Korean,South Korea,tt3698118,6.3,"1,510",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWQ2OTZmMDEtOWJhNi00YWU3LTliZjAtZjNiNjE0NDY4NDIyXkEyXkFqcGdeQXVyMjM3MTAzOTc@._V1_SX300.jpg
Low Life,movie,2004,N/A,21 May 2004,"Action, Crime, Drama",Kwon-taek Im,Kwon-taek Im,Korean,South Korea,tt0403100,6.2,245,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjY5ODkzNTk4OV5BMl5BanBnXkFtZTgwNzQyMTQ2MzE@._V1_SX300.jpg
Clean with Passion for Now,series,2018–2019,N/A,26 Nov 2018,"Comedy, Romance",N/A,N/A,Korean,South Korea,tt7981562,6.6,792,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzA2NTU4MmMtYzVlZi00OTUyLWExMzgtYzU3ODdkOTliMTZmXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Jo Pil-ho: The Dawning Rage,movie,2019,Not Rated,21 Mar 2019,"Action, Crime, Drama, Thriller",Jeong-beom Lee,Jeong-beom Lee,Korean,South Korea,tt7738048,6.3,"1,403",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTIxOTYyY2MtMDI0Yy00MDllLWE2ZTEtZjNkZTczOTAyOGQ3XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Svaha: The Sixth Finger,movie,2019,Not Rated,20 Feb 2019,"Horror, Mystery, Thriller",Jae-hyun Jang,"Kang Full (character created by: Svaha: The Sixth Finger), Jae-hyun Jang","Korean, English",South Korea,tt7299298,6.3,"2,902",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjU2ZmRhN2MtYTc3Ny00OTc5LWIyOTAtNGQ3ZmFlZGEyOGNmXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Flowering Heart,series,2016–,TV-Y7,29 Feb 2016,"Animation, Horror",N/A,Jong Il Choi,Korean,South Korea,tt9899342,7.2,26,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjEyODJiMjUtN2NhYS00MzJkLTljM2EtZjJjMmI2MjFlOTU0XkEyXkFqcGdeQXVyOTY0MDUzMDg@._V1_SX300.jpg
The Princess and the Matchmaker,movie,2018,N/A,23 Feb 2018,"Comedy, History, Romance",Hong Chang-Pyo,Lee So-mi,Korean,South Korea,tt5961314,6.3,396,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODJmMTVhZGYtYTk3YS00YWQyLWEzZDgtZTlmNGUxYjFlOWUzXkEyXkFqcGdeQXVyNDIzMTI4NDE@._V1_SX300.jpg
Robot Trains,series,2017–2020,TV-Y7,15 Jul 2017,"Animation, Action, Adventure, Comedy, Fantasy, Sci-Fi",N/A,N/A,English,South Korea,tt7216288,5.9,52,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzkyZDY1YjUtZjM1MS00ZTFkLTkzNTgtYTQ3ZDJiNmNiNWIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Door Lock,movie,2018,N/A,05 Dec 2018,Thriller,Kwon Lee,"Park Jung-Hee, Kwon Lee, Alberto Marini (adapted from a screenplay by)",Korean,South Korea,tt9402676,6.4,"1,774",Fiona Films,N/A,https://m.media-amazon.com/images/M/MV5BNjJhODlhOGQtN2NjMy00ZjFhLTg1NjAtN2YzZGZjMzQ3NDNjXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Three Kingdoms,movie,2008,R,03 Apr 2008,"Action, Drama, History, War",Daniel Lee,"Ho-Leung Lau, Daniel Lee, Guanzhong Luo (novel)",Mandarin,"China, South Korea, Hong Kong",tt0882978,6.2,"6,097",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTY5ZDY3NzgtZDkzZi00ZTM5LWE5NzItMTQyZWQ0ZTViZDllXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_SX300.jpg
The School Nurse Files,series,2020–,TV-MA,25 Sep 2020,"Comedy, Drama, Fantasy",N/A,N/A,Korean,South Korea,tt12879522,6.5,759,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjJhODM2YWYtYTM3Yi00OTFhLWEwZWMtOGEwZDY1MjE3YTg0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
The Treacherous,movie,2015,N/A,21 May 2015,"Crime, Drama, History, Thriller",Kyu-dong Min,"Yoon-Seong Lee, Kyu-dong Min",Korean,South Korea,tt4844288,6.1,"1,176",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWY5OWUxNGItMDU5Mi00MjZjLWFlZTctOTU4ODY4YzljYzc0XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_SX300.jpg
The Concubine,movie,2012,Unrated,06 Jun 2012,"Drama, History, Romance",Dae-seung Kim,"Yoon-Jung Hwang, Dae-seung Kim, Mi-jung Kim, Soo-Mi Kim (adaptation)",Korean,South Korea,tt2544120,6.1,"1,622",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzczODBlNmQtNjJmYS00Y2Y3LWEwMTEtYWE2ODBkNjYxNDM0XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Mr. Go,movie,2013,N/A,17 Jul 2013,"Comedy, Drama, Sport",Yong-hwa Kim,Yong-hwa Kim (screenplay),"Korean, Mandarin","South Korea, China",tt2969458,6.1,779,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTk2ODAxODEwOV5BMl5BanBnXkFtZTcwNTk5NjI3OQ@@._V1_SX300.jpg
The Miracle,series,2016–2017,N/A,12 Dec 2016,Drama,N/A,N/A,Korean,South Korea,tt6703344,6.4,149,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTRhYWQzYzEtMDAwYi00M2Y1LTk2ZTYtNDMzNDgxN2Y5NWM2XkEyXkFqcGdeQXVyODIxMzgyMDk@._V1_SX300.jpg
Obsessed,movie,2014,N/A,14 May 2014,Drama,Dae-woo Kim,"Tae-Kyung Oh (screenplay), Dae-woo Kim (screenplay)",Korean,South Korea,tt3303730,6.1,"1,161",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTdjZTZiOWYtYWY3Yi00NjcwLWJlNzYtYjUwYTZhOGJjYmQ1XkEyXkFqcGdeQXVyNjQ3NjUzMzA@._V1_SX300.jpg
Lucid Dream,movie,2017,N/A,02 Jun 2017,"Sci-Fi, Thriller",Joon-Sung Kim,Joon-Sung Kim,Korean,South Korea,tt6830780,6.1,"2,958",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTQ5MDRlNmEtMzc2Ny00YTk0LWExNmUtYzNkMjc0NWFkMDFkXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_SX300.jpg
Seoul Station,movie,2016,N/A,17 Aug 2016,"Animation, Action, Horror, Sci-Fi, Thriller",Sang-ho Yeon,Sang-ho Yeon,Korean,South Korea,tt3845670,6.1,"5,250","Finecut, Studio Dadashow",N/A,https://m.media-amazon.com/images/M/MV5BMTM3ZGNhYmMtYzFkYi00MDM4LWJjNjktM2U3NmY0N2I3MjI2XkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_SX300.jpg
Mapado,movie,2005,N/A,27 Oct 2005,"Adventure, Comedy, Drama",Chang-min Choo,Joong-Hoon Jo,Korean,South Korea,tt0479709,6.0,187,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTczNjQ4NDE2NF5BMl5BanBnXkFtZTgwMTYxOTE3MjE@._V1_SX300.jpg
Love Now,movie,2007,N/A,15 Aug 2007,"Adventure, Drama",Yun-su Chong,"Jin Kim, Seon-mi Kim",Korean,"South Korea, Hong Kong",tt1159223,6.1,336,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODc0MzAxMzg5NF5BMl5BanBnXkFtZTgwNTc2NzE1MjE@._V1_SX300.jpg
Jail Breakers,movie,2002,N/A,10 Oct 2002,"Action, Comedy",Sang-Jin Kim,Jonathan Kim (original story by),Korean,South Korea,tt0333528,6.2,372,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTI5ODc4NjU1N15BMl5BanBnXkFtZTcwMTkwMzAzMQ@@._V1_SX300.jpg
Sex Is Zero 2,movie,2007,N/A,12 Dec 2007,"Comedy, Drama, Romance",Tae-yun Yoon,"Hwi Kim (adaptation), JK Youn",Korean,South Korea,tt1556214,6.1,"1,221",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTkzMjM1MTk4Nl5BMl5BanBnXkFtZTgwMDU1NzE1MjE@._V1_SX300.jpg
The Drug King,movie,2018,Not Rated,19 Dec 2018,"Action, Crime, Drama",Min-ho Woo,Min-ho Woo,"Korean, Japanese",South Korea,tt6914542,6.2,"2,320",Showbox/Mediaplex,N/A,https://m.media-amazon.com/images/M/MV5BMDUxNzI0OGYtZjUwOC00ZWY0LWFjZTEtN2Q0ZGE3ZjgzZWJmXkEyXkFqcGdeQXVyNjM0NDA5NDg@._V1_SX300.jpg
Anarchist from Colony,movie,2017,N/A,06 Jul 2017,"Biography, Drama",Joon-ik Lee,Seong-gu Hwang,"Korean, Japanese, English",South Korea,tt6903980,6.1,509,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjI3ZGM4MzctZGNmYy00NTNjLWI1NTQtNWQwMzU1ZmUzNGVkXkEyXkFqcGdeQXVyNzQ0MTcyMjU@._V1_SX300.jpg
Detective K: Secret of the Living Dead,movie,2018,N/A,08 Feb 2018,"Action, Comedy, Crime, Mystery",Suk-Yoon Kim,Tak-Hwan Kim (novel),Korean,South Korea,tt7108976,6.1,394,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWM5OTBmMjktNGJjNC00ODgxLWE0MzAtMGY1MDk3NGQ1M2IxXkEyXkFqcGdeQXVyMjI0MDI5Mg@@._V1_SX300.jpg
True Fiction,movie,2018,N/A,25 Apr 2018,"Crime, Mystery, Thriller",Jin-muk Kim,Jin-muk Kim,Korean,South Korea,tt8383656,6.1,140,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODRkZTI1YTAtOGZmMS00NzI4LThjODktMDBlZmM0ZmRiYjIxXkEyXkFqcGdeQXVyNzQzNDM3NTI@._V1_SX300.jpg
Rainbow Ruby,series,2016–,TV-Y,23 Apr 2016,"Animation, Comedy, Family, Fantasy",N/A,N/A,N/A,"South Korea, Canada, USA, China",tt5828144,6.5,52,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWI2MjVlZWMtNzllOC00MjIyLWE3ZjYtMjk1NjEyYTEzYmUwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Crazy Romance,movie,2019,N/A,02 Oct 2019,"Comedy, Drama, Romance",Kim Han-Kyul,"Han-Kyul Kim, Hyo-jin Oh",Korean,South Korea,tt11041006,6.1,391,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGExYmRmYzEtMWY1YS00NjI3LThiMjYtYzYxOWE2NmY2YjBhXkEyXkFqcGdeQXVyMzMyMDY0MDc@._V1_SX300.jpg
Time to Hunt,movie,2020,TV-MA,10 Apr 2020,"Action, Crime, Drama, Sci-Fi, Thriller",Sung-hyun Yoon,Sung-hyun Yoon,Korean,South Korea,tt11777040,6.3,"3,798",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMmIzYzUyZTktODVlYy00ZTdjLWFkYzEtNTMyZTY3MWVhNzQ0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Divine Fury,movie,2019,Not Rated,31 Jul 2019,"Action, Horror, Thriller",Joo-hwan Kim,Joo-hwan Kim,"Korean, Latin",South Korea,tt10550884,6.2,"2,230",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGM5MzNiMTctZTU4Yi00ZGVhLWIyODQtMDdiNjg1Y2M1ODJlXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
Secret Zoo,movie,2020,N/A,15 Jan 2020,Comedy,Jae-gon Son,Jae-gon Son (screenwriter),Korean,South Korea,tt11566164,6.1,943,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTdjNzM5OTItMzYzNC00OWFhLTkxZmMtYzdhMzZhNDBiMTZlXkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_SX300.jpg
The SpongeBob Movie: Sponge Out of Water,movie,2015,PG,06 Feb 2015,"Animation, Action, Adventure, Comedy, Family, Fantasy","Paul Tibbitt, Mike Mitchell","Jonathan Aibel (screenplay by), Glenn Berger (screenplay by), Stephen Hillenburg (story by), Paul Tibbitt (story by), Stephen Hillenburg (based on: the series ""SpongeBob SquarePants"",  created by), Vincent Waller (creative supervision)",English,"USA, South Korea, Australia, Spain",tt2279373,6.0,"49,589","United Plankton Pictures, Disruption Entertainment",N/A,https://m.media-amazon.com/images/M/MV5BMjYyNDczNTE0MF5BMl5BanBnXkFtZTgwNjkzNDYxMzE@._V1_SX300.jpg
C'est Si Bon,movie,2015,N/A,13 Feb 2015,"Drama, Romance",Hyun-seok Kim,Hyun-seok Kim,Korean,South Korea,tt4430992,6.0,358,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmE5ZWQzYTMtM2QzNi00MjM4LWI2ZjYtNzdiZDZkYTY0NDUzXkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_SX300.jpg
