title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
Till the wedding do us part,movie,2018,N/A,29 Mar 2018,Comedy,Santiago Limón,"Aleksey Kazakov, Zhora Kryzhovnikov, Nikolay Kulikov",Spanish,Mexico,tt5990956,5.0,427,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjY2Mzg0YjgtZWI5ZC00MjM2LWIyMzctNjBhYTVkZGQyNDNjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg
Super Monsters: The New Class,movie,2020,N/A,01 Aug 2020,"Short, Animation, Family",Steve Ball,N/A,English,Canada,tt12730290,5.7,26,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzFlY2U4MDUtMjE0Mi00ZjFmLTgwMzgtMGZlNDliYTE0ZjA3XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_SX300.jpg
My Perfect Landing,series,2020–,TV-G,01 Mar 2020,Family,N/A,Frank van Keeken,English,Canada,tt10268080,6.6,160,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjNhMjEwOGQtNjBlOS00OTA3LTliOGMtMmIwY2JhZDVlNTI2XkEyXkFqcGdeQXVyMzUyOTAyOTM@._V1_SX300.jpg
Get Even,series,2020,TV-PG,15 Feb 2020,"Crime, Drama, Thriller",N/A,N/A,English,United Kingdom,tt9724628,6.4,"2,488",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTllZDk1OWQtNzM1Yi00NzQyLWFjZTctZDUwYTUwNGJhMDYzXkEyXkFqcGdeQXVyOTc4Njg2MzI@._V1_SX300.jpg
Raat Akeli Hai,movie,2020,TV-MA,31 Jul 2020,"Crime, Drama, Mystery",Honey Trehan,Smita Singh,Hindi,India,tt12567088,7.3,"17,755",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTAyYjk3ZGItYjAzMC00MjYyLTgyMzgtMDE4MTBhZTIwYTBjXkEyXkFqcGdeQXVyMTE4MzIxNTMz._V1_SX300.jpg
Transformers: War for Cybertron Trilogy,series,2020–2021,TV-Y7,30 Jul 2020,"Animation, Action, Adventure",N/A,N/A,English,United States,tt9789660,7.3,"3,549",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzRkNjllZjktZTkwZC00YTgxLTlmMWEtZWYzYzUwODQ0NzZiXkEyXkFqcGdeQXVyMjQ3MjU3NTU@._V1_SX300.jpg
Uma Maheswara Ugra Roopasya,movie,2020,N/A,30 Jul 2020,Drama,Venkatesh Maha,"Venkatesh Maha, Syam Pushkaran",Telugu,India,tt11506054,7.8,"1,631",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjYyOGUxNTUtYjVmZC00OWE4LWJmYzktMDVmNGYyMDMzNzUzXkEyXkFqcGdeQXVyNTgxODY5ODI@._V1_SX300.jpg
Sugar High,movie,2020,TV-G,31 Jul 2020,Reality-TV,Ariel Boles,N/A,English,United States,tt12806000,7.2,179,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzlmN2ZiMGItNWE5Yi00NDM3LWIxM2UtMjE2NDlkYjlmNTAyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Seriously Single,movie,2020,TV-MA,31 Jul 2020,"Comedy, Romance","Katleho Ramaphakela, Rethabile Ramaphakela",Lwazi Mvusi,English,South Africa,tt11010144,4.4,"1,255",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODA0YzAzOTItZDZmNS00YmRmLTllNjQtMGU3ZjZlNGFjMjM4XkEyXkFqcGdeQXVyODE5NTc1MjM@._V1_SX300.jpg
The Speed Cubers,movie,2020,TV-PG,29 Jul 2020,"Documentary, Short, Sport",Sue Kim,N/A,English,United States,tt12038300,7.4,"3,363",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDVlZjg5YTEtM2UyMC00YzYzLWIzZDUtMzRkYWIxYjJkODQ3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Redemption,movie,2013,R,28 Jun 2013,"Action, Crime, Drama",Steven Knight,Steven Knight,"English, Polish, Cantonese, Italian","United Kingdom, United States",tt1893256,6.2,"71,529",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjI0ODc3NjI4NV5BMl5BanBnXkFtZTcwOTc3MzI1OQ@@._V1_SX300.jpg
Shine Your Eyes,movie,2020,TV-MA,19 Nov 2020,"Drama, Thriller",Matias Mariani,"Chika Anadu, Francine Barbosa, Maíra Bühler","Portuguese, English, Ibo, Hungarian, Chinese","Brazil, France",tt8477336,6.4,313,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2I3MmRhNTgtMDQ0NC00NDBiLTljZTAtMWFlZmUzM2MwZmY4XkEyXkFqcGdeQXVyMzg4NDU4OQ@@._V1_SX300.jpg
It,movie,2017,R,08 Sep 2017,Horror,Andy Muschietti,"Chase Palmer, Cary Joji Fukunaga, Gary Dauberman","English, Hebrew","United States, Canada",tt1396484,7.3,"514,742",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg
Project Marathwada,movie,2016,N/A,03 Jun 2016,Drama,Bhavin Wadia,Bhavin Wadia,Hindi,India,tt5714802,6.6,88,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2Q0ZmZkOWUtOWNmMy00NzlkLWE2MjAtZGNlMzJhZmFhMDk4XkEyXkFqcGdeQXVyNjczMTAxNzU@._V1_SX300.jpg
Double World,movie,2020,N/A,21 Jul 2020,"Action, Adventure, Fantasy",Teddy Chan,"Fendou Liu, Ning Wen",Mandarin,China,tt10508838,6.1,"4,079",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmUxMWVhMDEtNTI5ZS00NjNjLWIzY2ItYTFiYThhYWNmYWY3XkEyXkFqcGdeQXVyOTE4ODkzMzA@._V1_SX300.jpg
Animal Crackers,movie,1930,G,06 Sep 1930,"Comedy, Family, Musical",Victor Heerman,"George S. Kaufman, Morrie Ryskind, Bert Kalmar",English,United States,tt0020640,7.4,"14,424",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWZhYzk5NTQtZmViYS00ZjZlLTk0M2MtNWI4NGY4MGJkNmZmXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg
Offering to the Storm,movie,2020,TV-MA,24 Jul 2020,"Crime, Thriller",Fernando González Molina,"Luiso Berdejo, Dolores Redondo","Spanish, French, English","Spain, Germany",tt7304824,6.2,"6,286",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzM0ZmEzNjMtOThlNy00YTkzLWEwYzUtMDgxOTU0MjFmMzY2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Dragons: Rescue Riders: Secrets of the Songwing,movie,2020,TV-Y,24 Jul 2020,"Animation, Adventure, Comedy, Family","Greg Rankin, T.J. Sullivan","Steven Altiere (story editor), Steven Altiere, Laura Bowes",English,USA,tt12599350,5.5,123,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjBlYmExOWQtNTUxNy00YTYwLTlkYTUtZDM5MGRjYmZkMzIwXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_SX300.jpg
Sing On! Spain,series,2020–,TV-G,24 Jul 2020,"Game-Show, Music",N/A,"Victoria Ashbourne, Stuart Shawcross",Spanish,Spain,tt11698668,6.1,129,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWU1NTQ0ZWQtY2I0My00NDI2LThlNzItODEwNGMzOGM1ODQzXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_SX300.jpg
The Kissing Booth 2,movie,2020,TV-14,24 Jul 2020,"Comedy, Romance",Vince Marcello,"Vince Marcello, Jay S Arnold, Beth Reekles",English,"United Kingdom, United States",tt9784456,5.7,"30,022",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWQ5ZGU2ZGQtOTJjYi00MWI3LWE1ZDQtM2EzOGI2MzJjNTA4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Nimbe: The Movie,movie,2019,N/A,29 Mar 2019,Drama,Tope Alake,"Ronke Gbede, Yakubu Olawale",English,Nigeria,tt8718112,5.9,57,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2Y1OTk0NWItZjY3My00Njk5LTk5NmYtZTI4MDJmZGVlZTk1XkEyXkFqcGdeQXVyNDExNDk4ODQ@._V1_SX300.jpg
The Larva Island Movie,movie,2020,N/A,23 Jul 2020,"Animation, Adventure, Comedy",Byoung-Wook Ahn,N/A,"None, English",South Korea,tt12588448,5.1,630,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2RmMGExZmYtZmIxNS00MWVkLThiMjAtMGI2YjE0MTNiZWE2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Love on the Spectrum,series,2019–,TV-14,22 Jul 2020,"Documentary, Reality-TV, Romance",N/A,N/A,English,Australia,tt11904786,8.6,"5,186",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzc2NmZlOTktYTA2Mi00NmUxLTljOTYtNjdiYTA2YWQ4ODlkXkEyXkFqcGdeQXVyODU2Njc3NjA@._V1_SX300.jpg
Fear City: New York vs the Mafia,series,2020,TV-MA,22 Jul 2020,"Documentary, Crime",N/A,N/A,English,United States,tt12588372,7.1,"7,189",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2Q1NjhmNGYtMWFlMC00NDUxLWFlNWMtMDQ3NWMwMDNjZDc1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Street Food: Latin America,series,2020–,TV-PG,21 Jul 2020,Documentary,N/A,"David Gelb, Brian McGinn",N/A,N/A,tt12742136,7.8,"1,284",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDUzNGJjNzItMWIzZC00ZTZiLThhNTAtNjA5NGNkNWRlYmY4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_SX300.jpg
Gigantosaurus,series,2019–,TV-Y,18 Jan 2019,Animation,N/A,"Franck Salomé, Nicolas Sedel, Fernando Worcel",English,France,tt9636800,6.7,162,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjE2OWU3NjMtZTg0MC00OGJjLWE2YWYtOTI1YTg5NGI3YjM5XkEyXkFqcGdeQXVyNTU0MTE4NjY@._V1_SX300.jpg
Father Soldier Son,movie,2020,R,17 Jul 2020,"Documentary, War","Leslye Davis, Catrin Einhorn",N/A,English,United States,tt12187586,7.3,928,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTRlMTU3YWMtYmVhNy00NjNkLTgyYzktNjk5MWFkMDBiZmJlXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_SX300.jpg
Kissing Game,series,2020–,TV-MA,17 Jul 2020,"Drama, Mystery, Thriller",N/A,Esmir Filho,Portuguese,Brazil,tt11131962,6.1,777,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOWYxYzY1OTAtZTVlNi00NGMxLWIyYTQtMmQ3ZmU4NjA4NTZiXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
Cursed,movie,2005,PG-13,25 Feb 2005,"Comedy, Horror",Wes Craven,Kevin Williamson,English,"Germany, United States",tt0257516,5.0,"32,608",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDM5YjlhNzgtMjNhNS00NmFiLTgzZmQtOWZiMTgwMzg0Yzk5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Downton Abbey,series,2010–2015,TV-PG,09 Jan 2011,"Drama, Romance",N/A,Julian Fellowes,English,United Kingdom,tt1606375,8.7,"196,902",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2U1NmIwYzgtNjFkOS00YWUxLTg0YTMtZmE5NTA3YjRmY2NlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
The Millions,movie,2019,TV-MA,27 Nov 2020,"Comedy, Thriller","Tunde Apalowo, Toka McBaror",Tunde Apalowo,English,Nigeria,tt10912990,5.5,38,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2U0MzdhOTAtZTk1NC00NmYwLThhZjktNDFmODUxMjUwOWQ1XkEyXkFqcGdeQXVyMTA3MTQyODMx._V1_SX300.jpg
Milf,movie,2010,Unrated,26 Oct 2010,Comedy,Scott Wheeler,"Eric Forsberg (story), Jonathan Haug (screenplay)",English,USA,tt1730704,3.7,"5,350",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTk2ODY5NjMyOV5BMl5BanBnXkFtZTcwNTk1MTIwNA@@._V1_SX300.jpg
Indian Matchmaking,series,2020–,TV-14,16 Jul 2020,"Documentary, Reality-TV, Romance",N/A,N/A,Hindi,"United States, India",tt12580168,6.2,"3,033",N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2E2NDFhNjItYjM4Ni00Y2EwLWIwNTgtYzlmMjM3NGUwOTgxXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_SX300.jpg
Fatal Affair,movie,2020,TV-14,16 Jul 2020,Thriller,Peter Sullivan,"Peter Sullivan, Rasheeda Garner, Jeffrey Schenck",English,United States,tt11057594,4.5,"5,838",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODA1M2Y5NjktYmI0NS00ZWU4LWJhODMtZGM3MjE1NTE4YzIzXkEyXkFqcGdeQXVyMTU0NjY0NDg@._V1_SX300.jpg
The Players,movie,2012,R,29 Feb 2012,Comedy,"Emmanuelle Bercot, Fred Cavayé, Alexandre Courtès","Nicolas Bedos, Philippe Caverivière, Jean Dujardin",French,France,tt2087850,5.3,"8,201",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTQ4NDQzMDQ3OV5BMl5BanBnXkFtZTgwNjY0NDg0MTE@._V1_SX300.jpg
Dark Desire,series,2020–2022,TV-MA,15 Jul 2020,"Drama, Mystery, Thriller",N/A,Leticia López Margalli,Spanish,Mexico,tt12540080,6.5,"7,050",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMmMzMDI4NzMtZGMyYS00MjJhLWI0OWUtMTYxZDZlMjMzYjk0XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
Skin Decision: Before and After,series,2020–,N/A,15 Jul 2020,Reality-TV,N/A,N/A,English,United States,tt12588326,5.8,405,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjNkNjIyN2ItM2RmOS00MzJlLTg5YWQtOTRjMDdkNjBjNzVmXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
Sunny Bunnies,series,2015–,TV-Y,04 Dec 2015,"Animation, Family",N/A,N/A,N/A,Poland,tt7264084,6.7,96,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2ZiNDdhMTctNTFkOS00NGI4LWJjYjYtZGI1ZjY1M2Q5NmRiXkEyXkFqcGdeQXVyODE2ODYyNjg@._V1_SX300.jpg
Sylvia,movie,2003,R,31 Oct 2003,"Biography, Drama, Romance",Christine Jeffs,John Brownlow,English,United Kingdom,tt0325055,6.3,"10,827",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODY2ZDNiODktYWU2Yy00OTdmLWI3YmUtMTllODY4NTlhMzNkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Cold Feet,series,1997–2020,TV-PG,11 Dec 2000,"Comedy, Drama, Romance",N/A,Mike Bullen,English,United Kingdom,tt0168596,8.2,"4,364",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDYwNmMwODItMGVmMS00MGEzLTk2NjgtNDNkOTllN2QwYzVjXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_SX300.jpg
Urzila Carlson: Overqualified Loser,movie,2020,TV-MA,14 Jul 2020,Comedy,Hayden Guppy,N/A,English,Australia,tt12572032,6.2,375,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzQzNmY2NDAtYzE3My00NTBjLWIxMjktNjA3ODQ4NGI3YTQ3XkEyXkFqcGdeQXVyNzk0MjE5NDc@._V1_SX300.jpg
We Are One,movie,2020,TV-MA,14 Jul 2020,Documentary,Stéphane de Freitas,N/A,French,France,tt12588398,4.6,90,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDg1ZTgxNDktYzI1Ny00YjAxLWIzNzgtYWJjYjE3ZmNhYjY4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Business of Drugs,series,2020,N/A,14 Jul 2020,"Documentary, Crime",N/A,N/A,English,United States,tt12588416,7.2,"1,647",N/A,N/A,https://m.media-amazon.com/images/M/MV5BODI1OTc3NzQtNjBlOC00YTNlLWI3NDQtYWIyZDVmYzdmZDBkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
I See You,movie,2019,R,10 Dec 2019,"Crime, Drama, Horror",Adam Randall,Devon Graye,English,United States,tt6079516,6.8,"47,133",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzVkOWM5YTEtMDdkNi00YjMzLWEzNWEtODEwN2IyZTc4Yjg2XkEyXkFqcGdeQXVyMjc5MTg0MzQ@._V1_SX300.jpg
The Hater,movie,2020,TV-MA,29 Jul 2020,"Drama, Thriller",Jan Komasa,Mateusz Pacewicz,"Polish, English",Poland,tt9506474,7.1,"14,823",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTk5YTk0ZGEtZWZlYy00ZDk2LTlmZDItOTVkMjdmYTkzNDBmXkEyXkFqcGdeQXVyMjU0NzM5MjY@._V1_SX300.jpg
The Epic Tales of Captain Underpants in Space,series,2020–,TV-Y7,10 Jul 2020,"Animation, Action, Comedy",N/A,N/A,English,United States,tt12580610,7.3,105,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2VmMTMzNTUtZWU0Zi00Yzg4LTk1NGUtYjY2ZDk5ZDZiNDg2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Down to Earth with Zac Efron,series,2020–,TV-PG,10 Jul 2020,"Documentary, History, Reality-TV",N/A,N/A,English,United States,tt12585152,8.0,"6,439",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDU1ZTAxMjMtYmU0ZC00OWVmLTk4YjItYTlhM2I1YWFiOTYwXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
The Old Guard,movie,2020,R,10 Jul 2020,"Action, Adventure, Fantasy",Gina Prince-Bythewood,"Greg Rucka, Leandro Fernandez","English, Arabic, French, Italian",United States,tt7556122,6.6,"156,167",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDJiZDliZDAtMjc5Yy00MzVhLThkY2MtNDYwNTQ2ZTM5MDcxXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
The Claudia Kishi Club,movie,2020,N/A,10 Jul 2020,"Documentary, Short",Sue Ding,N/A,N/A,United States,tt12411586,6.9,131,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmMyZjZiNmItNTM2OC00MjNmLWE3NzktNmU4YTdkMjZjMTA4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Dating Around: Brazil,series,2020–,TV-14,10 Jul 2020,"Reality-TV, Romance",N/A,N/A,Portuguese,Brazil,tt12502140,5.3,133,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNzE3NTkxYmYtOTBiNi00OTU0LTk3NzctM2I2YWJmYjc2ZjAwXkEyXkFqcGdeQXVyMTk2NDE3Mzc@._V1_SX300.jpg
Mama,movie,2013,PG-13,18 Jan 2013,"Fantasy, Horror, Thriller",Andy Muschietti,"Andy Muschietti, Barbara Muschietti, Neil Cross",English,"Canada, Spain, Mexico",tt2023587,6.2,"178,420",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTM5MjIwNDAwMl5BMl5BanBnXkFtZTcwNzQyOTY0OA@@._V1_SX300.jpg
Your Excellency,movie,2019,N/A,20 Dec 2019,N/A,Funke Akindele,"Mo Abudu, Funke Akindele, Yinka Ogun",English,Nigeria,tt11489288,6.6,43,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTFiMTk1MDMtYmQ0ZC00YWFkLTk3MTctNTkwNWY5YThjNTQ0XkEyXkFqcGdeQXVyMzM0OTc4NQ@@._V1_SX300.jpg
Hole in the Wall,movie,2012,N/A,04 Apr 2012,Horror,Yotta Kasai,N/A,N/A,N/A,tt2393821,8.9,"3,885",N/A,N/A,N/A
Japan Sinks: 2020,series,2020,TV-MA,09 Jul 2020,"Animation, Adventure, Drama",N/A,N/A,Japanese,Japan,tt12031040,6.4,"2,915",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGE2YTNmZDktZDY4MC00YWIzLTlkZDItY2JkODM3NzVkN2MyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Was It Love?,movie,2017,N/A,N/A,"Short, Drama",Lan Nguyen,Lan Nguyen,English,Australia,tt6680004,N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzY4ZjQwZmMtZDJkMS00ZTg2LTg3NGUtZjhhNmI5MmI4ZGQzXkEyXkFqcGdeQXVyNjgzNDExODA@._V1_SX300.jpg
Stateless,series,2020,TV-MA,08 Jul 2020,Drama,N/A,"Tony Ayres, Cate Blanchett, Elise McCredie",English,Australia,tt4878488,7.5,"9,200",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzdlMmZiZWItMGM2NC00ODUxLWE4YTQtYmEzMTNhZWFkMGQ3XkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_SX300.jpg
Mucho Mucho Amor: The Legend of Walter Mercado,movie,2020,TV-14,08 Jul 2020,Documentary,"Cristina Costantini, Kareem Tabsch",N/A,"English, Spanish",United States,tt11378264,7.2,"3,257",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDE1MjlkOGQtODYwMi00ZmQ0LWI1MTMtZGQyYzIyYzIwNjVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Jim Jefferies: Intolerant,movie,2020,TV-MA,07 Jul 2020,Comedy,Scott Zabielski,Jim Jefferies,English,N/A,tt12588160,7.2,"2,742",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGI1YTYwODgtMWE0OC00ZWY2LWJhZTgtZDJhMDIyNjU0Y2IzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Underclass,series,2020–,TV-MA,05 Jul 2020,Drama,N/A,N/A,Thai,Thailand,tt12665438,6.4,62,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTkwNTMwNGUtM2IyOC00ODA2LTk4MTQtY2VmZTBlMjM1OTQyXkEyXkFqcGdeQXVyNjk4ODY0NDM@._V1_SX300.jpg
The Informer,movie,2019,R,30 Aug 2019,"Action, Crime, Drama",Andrea Di Stefano,"Matt Cook, Rowan Joffe, Andrea Di Stefano","English, Polish, Spanish","United Kingdom, Canada, United States",tt1833116,6.6,"33,735",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTlkNWZhZGQtNjIxNC00OWU5LTg5NjEtY2EyMDY2NmQ2NGRhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg
Hook,movie,1991,PG,11 Dec 1991,"Adventure, Comedy, Family",Steven Spielberg,"J.M. Barrie, James V. Hart, Nick Castle",English,United States,tt0102057,6.8,"249,873",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmJjNTQzMjctMmE2NS00ZmYxLWE1NjYtYmRmNjNiMzljOTc3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Penalty,movie,2019,N/A,19 Jul 2019,Sport,Shubham Singh,"Tasha Bhambra, Akhilesh Choudhary, Sparsh Khetarpal",Hindi,India,tt10530392,5.5,853,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWQ2ZmVmYTQtMzI4MS00N2IwLWJjZjMtODZlNjRiZDc5YWEwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Think Like a Dog,movie,2020,PG,06 Jul 2020,"Comedy, Drama, Family",Gil Junger,Gil Junger,English,"China, United States, United Kingdom",tt5929654,5.1,"1,715",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGNhNzk4YzMtYmQ4Ni00ZjU0LWI0YzctYjM1ZDMxNzM3MDAzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
Sugar Rush,series,2005–2006,N/A,07 Jun 2005,"Drama, Romance",N/A,Katie Baxendale,English,United Kingdom,tt0452568,7.7,"4,078",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg5MDYwODg5MF5BMl5BanBnXkFtZTcwMTYzMzE2MQ@@._V1_SX300.jpg
Ju-on: Origins,series,2020,TV-MA,03 Jul 2020,"Drama, Horror, Mystery",N/A,Takashige Ichise,"Japanese, English","Japan, United States",tt12313914,6.1,"4,445",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYzYWU4NDUtNjI3OC00ZDAzLThhNzktNjkwMmE5NWZmOWRhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Southern Survival,series,2020–,N/A,03 Jul 2020,Reality-TV,N/A,N/A,English,United States,tt12588286,5.9,451,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGVmZmU5OTEtMGNmMy00Nzk4LWI4NjQtNzJmOTIzZDZmYTM1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Desperados,movie,2020,TV-MA,03 Jul 2020,"Comedy, Romance",LP,Ellen Rapoport,English,United States,tt1545304,5.2,"10,138",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTdlNmE0MWQtMWVjMC00MzRiLWJhN2MtN2NjNDFlNDg3MTY1XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_SX300.jpg
The Baby-Sitters Club,movie,1995,PG,18 Aug 1995,"Comedy, Drama, Family",Melanie Mayron,"Ann M. Martin, Dalene Young",English,United States,tt0112435,5.7,"5,764",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWY3MmIxYTItY2RhMy00ZGRkLTkwMTEtZGE0OTcxMjgxN2U3XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_SX300.jpg
The Perfect Picture: Ten Years Later,movie,2019,N/A,03 Jul 2020,"Comedy, Romance",Shirley Frimpong-Manso,Shirley Frimpong-Manso,English,Ghana,tt12058774,6.0,47,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmQ3YWUwNzItN2UxZi00NzljLTkzOWItNjJjZmZjYmU1NDZmXkEyXkFqcGdeQXVyMjI4NDIyNDY@._V1_SX300.jpg
Warrior Nun,series,2020–,TV-MA,02 Jul 2020,"Action, Drama, Fantasy",N/A,Simon Barry,English,United States,tt9059350,6.8,"29,028",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDg4NTQ2ZDgtMzI5Zi00Mzc1LTk0ZWQtZTI5ODhkNWY5NzdlXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg
Hunter in the Blue Side of Manchester,movie,2020,N/A,06 Feb 2020,"Biography, Drama",Rako Prijanto,"Titien Wattimena, Hanif Thamrin","English, Indonesian","Indonesia, United Kingdom",tt11710234,5.9,42,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjdiZDZlMmQtNjQzNS00MTdkLTliZGYtZGRmMjdmMzRhZGNmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
